t,va,vb,vc
968.1023,-0.857560617956806,-0.0672772451325946,0.924837863089401
968.1024,-0.836031899514376,-0.0986732928611388,0.934705192375515
968.1025,-0.813606151136844,-0.129172310654582,0.942778461791426
968.1026,-0.790283372824211,-0.161465388318227,0.951748761142438
968.1027,-0.764269504706275,-0.197346585722278,0.961616090428552
968.1028,-0.744534846134047,-0.219772334099809,0.964307180233856
968.1029,-0.71852097801611,-0.252962441698556,0.971483419714666
968.103,-0.696095229638579,-0.278079279881391,0.97417450951997
968.1031,-0.666493241780237,-0.315754537155644,0.982247778935881
968.1032,-0.641376403597402,-0.345356525013986,0.986732928611388
968.1033,-0.616259565414567,-0.374061482937226,0.990321048351793
968.1034,-0.587554607491326,-0.409942680341277,0.997497287832603
968.1035,-0.56154073937339,-0.439544668199618,1.00108540757301
968.1036,-0.533732811385251,-0.470043685993061,1.00377649737831
968.1037,-0.505924883397112,-0.502336763656706,1.00826164705382
968.1038,-0.479911015279175,-0.527453601839542,1.00736461711872
968.1039,-0.448514967550631,-0.560643709438288,1.00915867698892
968.104,-0.41981000962739,-0.59024569729663,1.01005570692402
968.1041,-0.390208021769049,-0.621641745025174,1.01184976679422
968.1042,-0.358811974040505,-0.651243732883516,1.01005570692402
968.1043,-0.328312956247062,-0.674566511196149,1.00287946744321
968.1044,-0.292431758843011,-0.707756618794895,1.00018837763791
968.1045,-0.260138681179366,-0.735564546783035,0.9957032279624
968.1046,-0.22784560351572,-0.762475444836072,0.990321048351793
968.1047,-0.197346585722278,-0.786695253083806,0.984041838806084
968.1048,-0.17043568766924,-0.807326941591135,0.977762629260375
968.1049,-0.142627759681101,-0.827958630098464,0.970586389779565
968.105,-0.112128741887658,-0.849487348540895,0.961616090428552
968.1051,-0.0816297240942148,-0.869222007113122,0.950851731207337
968.1052,-0.0511307063007719,-0.884471516009844,0.935602222310616
968.1053,-0.0215287184424303,-0.895235875231059,0.916764593673489
968.1054,0.00897029935101262,-0.907794294322477,0.898823994971464
968.1055,0.037675257274253,-0.918558653543692,0.880883396269439
968.1056,0.0681742750676959,-0.932911132505312,0.864736857437616
968.1057,0.09957032279624,-0.944572521661628,0.845002198865388
968.1058,0.12827528071948,-0.949954701272236,0.821679420552756
968.1059,0.157877268577822,-0.956233910817945,0.798356642240123
968.106,0.183891136695759,-0.962513120363654,0.778621983667895
968.1061,0.211699064683898,-0.969689359844464,0.757990295160566
968.1062,0.239506992672037,-0.97417450951997,0.734667516847933
968.1063,0.272697100270784,-0.982247778935881,0.709550678665098
968.1064,0.303196118064226,-0.983144808870983,0.679948690806756
968.1065,0.334592165792771,-0.98852698848159,0.65393482268882
968.1066,0.370473363196821,-1.00108540757301,0.630612044376187
968.1067,0.395590201379656,-0.996600257897502,0.601010056517845
968.1068,0.4269862491082,-1.00467352731341,0.577687278205212
968.1069,0.453000117226137,-1.00377649737831,0.550776380152175
968.107,0.479911015279175,-1.00287946744321,0.522968452164036
968.1071,0.51220409294282,-1.01274679672932,0.500542703786504
968.1072,0.538217961060757,-1.00646758718362,0.468249626122859
968.1073,0.5687169788542,-1.00915867698892,0.440441698134719
968.1074,0.592936787101934,-1.00287946744321,0.409942680341277
968.1075,0.622538774960276,-1.00467352731341,0.382134752353137
968.1076,0.652140762818617,-1.00646758718362,0.354326824364998
968.1077,0.678154630936554,-1.00467352731341,0.326518896376859
968.1078,0.70416849905449,-0.998394317767704,0.294225818713214
968.1079,0.731079397107528,-0.992115108221995,0.261035711114467
968.108,0.758887325095667,-0.987629958546489,0.228742633450822
968.1081,0.784901193213604,-0.979556689130578,0.194655495916974
968.1082,0.809121001461338,-0.971483419714666,0.162362418253328
968.1083,0.829752689968667,-0.958027970688147,0.12827528071948
968.1084,0.849487348540895,-0.943675491726527,0.0941881431856325
968.1085,0.869222007113122,-0.929323012764907,0.0601010056517845
968.1086,0.888059635750249,-0.920352713413894,0.0322930776636454
968.1087,0.90330914464697,-0.904206174582072,0.000897029935101262
968.1088,0.914970533803287,-0.887162605815148,-0.0278079279881391
968.1089,0.927528952894704,-0.870119037048224,-0.0574099158464807
968.109,0.935602222310616,-0.850384378475996,-0.0852178438346198
968.1091,0.946366581531831,-0.836928929449477,-0.109437652082354
968.1092,0.95264579107754,-0.813606151136844,-0.139039639940696
